CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment,Cluster
13573.0,3.912023005428146,1.0986122886681098,5.674182004879911,3,2,1,321,6,Regular,1
13575.0,3.1354942159291497,1.791759469228055,6.597241195280628,3,4,3,343,10,Occasional,2
13576.0,2.302585092994046,2.9444389791664403,8.812596379192264,4,4,4,444,12,At-Risk,3
13577.0,3.2188758248682006,1.6094379124341003,7.4316550622354,3,3,4,334,10,Occasional,2
13579.0,2.70805020110221,1.0986122886681098,6.148553762350757,4,2,2,422,8,High-Value,0
13581.0,5.733341276897746,0.6931471805599453,4.77912349311153,1,1,1,111,3,Regular,1
13583.0,5.049856007249537,0.6931471805599453,6.661893102980819,1,1,3,113,5,Regular,1
13584.0,5.726847747587197,0.6931471805599453,4.96563792816552,1,1,1,111,3,Regular,1
13587.0,4.1588830833596715,0.6931471805599453,6.570042272924791,2,1,3,213,6,Regular,1
13588.0,2.772588722239781,2.302585092994046,7.815993677665464,4,4,4,444,12,At-Risk,3
13589.0,2.70805020110221,1.0986122886681098,5.941880317752221,4,2,2,422,8,High-Value,0
13590.0,2.3978952727983707,1.9459101490553132,7.592325784791223,4,4,4,444,12,At-Risk,3
13591.0,4.174387269895637,1.3862943611198906,7.019412926024925,2,3,3,233,8,Occasional,2
13592.0,3.58351893845611,1.6094379124341003,5.5172922409900265,3,3,1,331,7,High-Value,0
13593.0,4.68213122712422,1.791759469228055,7.607321811344266,2,4,4,244,10,Occasional,2
13594.0,3.970291913552122,0.6931471805599453,5.986376625559036,2,1,2,212,5,Regular,1
13596.0,1.791759469228055,1.0986122886681098,6.499952440510379,4,2,2,422,8,High-Value,0
13598.0,3.8501476017100584,0.6931471805599453,5.081652781331536,3,1,1,311,5,Regular,1
13599.0,0.0,3.091042453358316,8.546930618480117,4,4,4,444,12,At-Risk,3
13600.0,5.7430031878094825,0.6931471805599453,5.395988393721483,1,1,1,111,3,Regular,1
13601.0,3.8066624897703196,1.0986122886681098,6.54293294933599,3,2,3,323,8,High-Value,0
13602.0,4.174387269895637,0.6931471805599453,6.063529362008149,2,1,2,212,5,Regular,1
13603.0,3.258096538021482,0.6931471805599453,5.108003959824529,3,1,1,311,5,High-Value,0
13606.0,3.367295829986474,1.3862943611198906,5.6267214285197396,3,3,1,331,7,High-Value,0
13607.0,3.6888794541139363,0.6931471805599453,6.516947229467592,3,1,3,313,7,High-Value,0
13610.0,2.4849066497880004,2.0794415416798357,6.987794909727863,4,4,3,443,11,Occasional,2
13611.0,4.48863636973214,1.3862943611198906,7.052201883347165,2,3,3,233,8,Occasional,2
13614.0,3.1780538303479458,1.6094379124341003,7.369260397972974,3,3,3,333,9,Occasional,2
13615.0,5.765191102784844,0.6931471805599453,6.037130789291114,1,1,2,112,4,Regular,1
13617.0,3.6888794541139363,1.3862943611198906,6.301116015363744,3,3,2,332,8,Occasional,2
13618.0,5.159055299214529,0.6931471805599453,5.183691840706733,1,1,1,111,3,Regular,1
13621.0,4.762173934797756,0.6931471805599453,5.3699401102210045,2,1,1,211,4,Regular,1
13623.0,3.4339872044851463,1.791759469228055,6.591317015443623,3,4,3,343,10,Occasional,2
13626.0,5.53338948872752,0.6931471805599453,5.5538506606638975,1,1,1,111,3,Regular,1
13627.0,4.07753744390572,1.791759469228055,7.402128297855622,2,4,3,243,9,Occasional,2
13629.0,3.1354942159291497,2.4849066497880004,8.961027368080067,3,4,4,344,11,At-Risk,3
13630.0,1.6094379124341003,2.0794415416798357,7.617159593311352,4,4,4,444,12,At-Risk,3
13631.0,4.605170185988092,2.4849066497880004,8.029895274358873,2,4,4,244,10,Occasional,2
13632.0,3.2188758248682006,1.791759469228055,7.659138348252998,3,4,4,344,11,Occasional,2
13634.0,3.4965075614664802,1.791759469228055,7.344951585251755,3,4,3,343,10,Occasional,2
13635.0,4.219507705176107,0.6931471805599453,6.977309326313799,2,1,3,213,6,Regular,1
13636.0,3.6109179126442243,1.791759469228055,6.856588292406893,3,4,3,343,10,Occasional,2
13637.0,3.9512437185814275,1.3862943611198906,6.6912148788015,2,3,3,233,8,Occasional,2
13638.0,2.772588722239781,0.6931471805599453,4.817374117263916,4,1,1,411,6,High-Value,0
13639.0,4.30406509320417,0.6931471805599453,6.941518821134943,2,1,3,213,6,Regular,1
13642.0,5.375278407684165,0.6931471805599453,5.7470973593421455,1,1,2,112,4,Regular,1
13643.0,3.4339872044851463,1.3862943611198906,6.254674607635275,3,3,2,332,8,High-Value,0
13644.0,2.772588722239781,1.6094379124341003,7.87293521773988,4,3,4,434,11,Occasional,2
13645.0,4.787491742782046,0.6931471805599453,5.533784667551078,2,1,1,211,4,Regular,1
13647.0,2.302585092994046,1.6094379124341003,7.4079970912884825,4,3,3,433,10,Occasional,2
13649.0,5.54907608489522,1.0986122886681098,5.851052393391237,1,2,2,122,5,Regular,1
13650.0,2.833213344056216,1.9459101490553132,7.516074152465826,4,4,4,444,12,Occasional,2
13651.0,3.5553480614894135,1.0986122886681098,4.55597994179732,3,2,1,321,6,Regular,1
13652.0,3.828641396489095,1.3862943611198906,6.999495457544853,3,3,3,333,9,Occasional,2
13654.0,3.7612001156935624,1.9459101490553132,7.90408748775984,3,4,4,344,11,Occasional,2
13655.0,4.736198448394496,1.0986122886681098,6.83944431779864,2,2,3,223,7,Occasional,2
13656.0,5.10594547390058,1.0986122886681098,5.941880317752221,1,2,2,122,5,Regular,1
13657.0,2.3978952727983707,1.0986122886681098,5.948400457636955,4,2,2,422,8,High-Value,0
13658.0,2.302585092994046,1.791759469228055,7.878598588006555,4,4,4,444,12,At-Risk,3
13659.0,5.327876168789581,1.0986122886681098,7.355001921105257,1,2,3,123,6,Occasional,2
13662.0,4.454347296253507,1.3862943611198906,6.782486797146853,2,3,3,233,8,Occasional,2
13663.0,5.187385805840755,0.6931471805599453,5.249494701850468,1,1,1,111,3,Regular,1
13666.0,4.0943445622221,1.3862943611198906,4.450269224770129,2,3,1,231,6,Regular,1
13667.0,5.003946305945459,0.6931471805599453,5.703949127435522,1,1,1,111,3,Regular,1
13668.0,1.0986122886681098,3.091042453358316,8.750022484127467,4,4,4,444,12,At-Risk,3
13669.0,3.9318256327243257,1.0986122886681098,5.391579997007726,3,2,1,321,6,Regular,1
13670.0,4.31748811353631,0.6931471805599453,5.859931157146132,2,1,2,212,5,Regular,1
13672.0,5.707110264748875,1.0986122886681098,5.233192006587575,1,2,1,121,4,Regular,1
13673.0,2.9444389791664403,1.0986122886681098,5.962138717726154,3,2,2,322,7,High-Value,0
13675.0,5.017279836814924,1.0986122886681098,6.189946485351331,1,2,2,122,5,Regular,1
13678.0,5.0238805208462765,0.6931471805599453,5.453610250954072,1,1,1,111,3,Regular,1
13680.0,0.0,1.6094379124341003,8.221511204811428,4,3,4,434,11,At-Risk,3
13681.0,2.8903717578961645,1.6094379124341003,6.720015067761323,4,3,3,433,10,Occasional,2
13682.0,5.231108616854587,0.6931471805599453,4.102643365036796,1,1,1,111,3,Regular,1
13684.0,5.655991810819852,0.6931471805599453,4.191622501686571,1,1,1,111,3,Regular,1
13685.0,1.0986122886681098,2.0794415416798357,8.045729296501372,4,4,4,444,12,At-Risk,3
13686.0,5.209486152841421,0.6931471805599453,4.290459441148391,1,1,1,111,3,Regular,1
13689.0,4.143134726391533,0.6931471805599453,6.814542897259958,2,1,3,213,6,Regular,1
13690.0,4.07753744390572,0.6931471805599453,5.1547356380700124,2,1,1,211,4,Regular,1
13692.0,3.2188758248682006,1.3862943611198906,7.30607491892943,3,3,3,333,9,Occasional,2
13694.0,1.3862943611198906,3.9318256327243257,11.082767276771584,4,4,4,444,12,At-Risk,3
13695.0,3.4339872044851463,2.772588722239781,7.826095908379989,3,4,4,344,11,At-Risk,3
13697.0,3.6635616461296463,0.6931471805599453,5.025852259901116,3,1,1,311,5,Regular,1
13699.0,5.043425116919247,0.6931471805599453,5.735216540145732,1,1,2,112,4,Regular,1
13700.0,3.258096538021482,2.3978952727983707,7.718521037231551,3,4,4,344,11,At-Risk,3
13703.0,5.762051382780177,0.6931471805599453,4.61015772749913,1,1,1,111,3,Regular,1
13704.0,1.6094379124341003,2.302585092994046,7.744595794291895,4,4,4,444,12,At-Risk,3
13705.0,2.0794415416798357,1.3862943611198906,6.569285047698251,4,3,3,433,10,High-Value,0
13706.0,5.713732805509369,0.6931471805599453,5.8045022386644325,1,1,2,112,4,Regular,1
13707.0,5.58724865840025,1.0986122886681098,6.693831593776871,1,2,3,123,6,Regular,1
13708.0,5.602118820879701,0.6931471805599453,5.657144991804844,1,1,1,111,3,Regular,1
13709.0,1.3862943611198906,2.6390573296152584,8.74967698652825,4,4,4,444,12,At-Risk,3
13710.0,3.4657359027997265,0.6931471805599453,5.201145454795763,3,1,1,311,5,High-Value,0
13711.0,5.389071729816501,1.0986122886681098,5.5336266147611175,1,2,1,121,4,Regular,1
13712.0,5.5093883366279774,0.6931471805599453,5.437383414671034,1,1,1,111,3,Regular,1
13715.0,5.638354669333745,1.791759469228055,6.983224467118015,1,4,3,143,8,Occasional,2
13716.0,5.594711379601839,0.6931471805599453,4.936486295459933,1,1,1,111,3,Regular,1
13717.0,3.4657359027997265,1.9459101490553132,7.276563318324119,3,4,3,343,10,Occasional,2
13718.0,5.5053315359323625,1.0986122886681098,5.728637675654378,1,2,2,122,5,Regular,1
13719.0,2.70805020110221,1.791759469228055,6.949549600639115,4,4,3,443,11,Occasional,2
13720.0,4.762173934797756,1.6094379124341003,6.685736095329637,2,3,3,233,8,Occasional,2
13721.0,3.58351893845611,0.6931471805599453,6.263664893709055,3,1,2,312,6,High-Value,0
13722.0,4.882801922586371,1.3862943611198906,7.773346224518516,2,3,4,234,9,Occasional,2
13723.0,5.37989735354046,0.6931471805599453,5.302558360805292,1,1,1,111,3,Regular,1
13725.0,3.912023005428146,2.1972245773362196,7.5916396922628975,3,4,4,344,11,Occasional,2
13726.0,3.6635616461296463,1.0986122886681098,6.985327244577021,3,2,3,323,8,Occasional,2
13727.0,3.367295829986474,1.0986122886681098,5.81257708704831,3,2,2,322,7,High-Value,0
13728.0,3.6109179126442243,1.9459101490553132,6.924750046357999,3,4,3,343,10,Occasional,2
13730.0,4.912654885736052,1.0986122886681098,6.624861723262153,2,2,3,223,7,Regular,1
13731.0,5.389071729816501,1.0986122886681098,6.416062123365316,1,2,2,122,5,Regular,1
13732.0,3.332204510175204,0.6931471805599453,6.200225158054739,3,1,2,312,6,High-Value,0
13735.0,3.2188758248682006,1.6094379124341003,7.967120720822151,3,3,4,334,10,Occasional,2
13736.0,1.6094379124341003,1.0986122886681098,6.594139824503851,4,2,3,423,9,High-Value,0
13737.0,5.298317366548036,0.6931471805599453,5.830708768228588,1,1,2,112,4,Regular,1
13739.0,2.8903717578961645,0.6931471805599453,5.384036241950574,4,1,1,411,6,High-Value,0
13740.0,5.484796933490655,0.6931471805599453,5.862920695994498,1,1,2,112,4,Regular,1
13741.0,4.276666119016055,1.3862943611198906,6.50642660402637,2,3,2,232,7,Occasional,2
13742.0,2.833213344056216,2.5649493574615367,8.04201459509639,4,4,4,444,12,At-Risk,3
13743.0,1.0986122886681098,2.0794415416798357,7.2023633115046515,4,4,3,443,11,At-Risk,3
13744.0,4.553876891600541,1.0986122886681098,6.9861227380561495,2,2,3,223,7,Occasional,2
13745.0,5.087596335232384,0.6931471805599453,5.707243146285182,1,1,1,111,3,Regular,1
13747.0,5.924255797414532,0.6931471805599453,4.389498649512583,1,1,1,111,3,Regular,1
13748.0,4.564348191467836,1.791759469228055,6.855672199111912,2,4,3,243,9,Occasional,2
13750.0,3.9889840465642745,1.791759469228055,7.407475465015805,2,4,3,243,9,Occasional,2
13751.0,5.662960480135946,0.6931471805599453,5.694573535570891,1,1,1,111,3,Regular,1
13752.0,4.820281565605037,1.9459101490553132,7.07019720551526,2,4,3,243,9,Occasional,2
13753.0,5.662960480135946,0.6931471805599453,6.609699586102796,1,1,3,113,5,Regular,1
13754.0,5.0238805208462765,1.0986122886681098,5.647564794657972,1,2,1,121,4,Regular,1
13755.0,1.3862943611198906,2.302585092994046,7.653997629576229,4,4,4,444,12,At-Risk,3
13756.0,0.6931471805599453,2.70805020110221,8.55458916381921,4,4,4,444,12,At-Risk,3
13758.0,2.4849066497880004,2.0794415416798357,8.068261971187837,4,4,4,444,12,At-Risk,3
13759.0,3.4965075614664802,1.0986122886681098,6.492860854269306,3,2,2,322,7,High-Value,0
13760.0,3.9889840465642745,1.0986122886681098,5.662231047497966,2,2,1,221,5,Regular,1
13761.0,3.912023005428146,1.0986122886681098,6.976954795783142,3,2,3,323,8,Occasional,2
13762.0,5.389071729816501,0.6931471805599453,5.729190278590734,1,1,2,112,4,Regular,1
13763.0,4.143134726391533,0.6931471805599453,7.447727969752915,2,1,4,214,7,Occasional,2
13764.0,4.2626798770413155,1.3862943611198906,7.3267418914616185,2,3,3,233,8,Occasional,2
13767.0,0.6931471805599453,3.6375861597263857,9.753905752795765,4,4,4,444,12,At-Risk,3
13769.0,0.6931471805599453,2.3978952727983707,7.936485014799888,4,4,4,444,12,At-Risk,3
13771.0,4.1588830833596715,1.6094379124341003,7.876809224383177,2,3,4,234,9,Occasional,2
13772.0,3.5263605246161616,1.3862943611198906,7.024319794766853,3,3,3,333,9,Occasional,2
13774.0,4.406719247264253,0.6931471805599453,5.846438775057725,2,1,2,212,5,Regular,1
13777.0,0.0,3.5263605246161616,10.165011464005927,4,4,4,444,12,At-Risk,3
13778.0,4.634728988229636,0.6931471805599453,5.191288793789513,2,1,1,211,4,Regular,1
13780.0,1.9459101490553132,1.0986122886681098,5.888905658780245,4,2,2,422,8,High-Value,0
13781.0,5.5254529391317835,0.6931471805599453,4.858571324462998,1,1,1,111,3,Regular,1
13782.0,2.5649493574615367,1.9459101490553132,6.8132907415215165,4,4,3,443,11,Occasional,2
13784.0,2.302585092994046,2.4849066497880004,7.809456093748633,4,4,4,444,12,At-Risk,3
13786.0,5.905361848054571,0.6931471805599453,5.444147814759576,1,1,1,111,3,Regular,1
13787.0,4.330733340286331,1.0986122886681098,5.736701321413311,2,2,2,222,6,Regular,1
13790.0,1.3862943611198906,0.6931471805599453,5.857361562584502,4,1,2,412,7,High-Value,0
13791.0,4.852030263919617,1.0986122886681098,7.324489979348532,2,2,3,223,7,Occasional,2
13792.0,4.189654742026425,1.0986122886681098,5.280916851867869,2,2,1,221,5,Regular,1
13798.0,0.0,4.060443010546419,10.522849593441716,4,4,4,444,12,At-Risk,3
13799.0,4.762173934797756,1.0986122886681098,6.5364886784538845,2,2,3,223,7,Regular,1
13800.0,5.736572297479192,0.6931471805599453,6.32672176017265,1,1,2,112,4,Regular,1
13801.0,4.204692619390966,0.6931471805599453,5.786283696167945,2,1,2,212,5,Regular,1
13802.0,4.9344739331306915,1.3862943611198906,8.433902882657025,2,3,4,234,9,Occasional,2
13803.0,5.541263545158426,0.6931471805599453,5.627872880555851,1,1,1,111,3,Regular,1
13804.0,3.4339872044851463,2.0794415416798357,7.85917760571858,3,4,4,344,11,Occasional,2
13805.0,3.9512437185814275,1.0986122886681098,6.830442175879467,2,2,3,223,7,Occasional,2
13806.0,4.1588830833596715,0.6931471805599453,5.550553592065519,2,1,1,211,4,Regular,1
13807.0,5.905361848054571,0.6931471805599453,4.732683506287051,1,1,1,111,3,Regular,1
13808.0,1.791759469228055,1.791759469228055,7.466605059322925,4,4,4,444,12,At-Risk,3
13809.0,5.720311776607412,0.6931471805599453,5.0501764687167885,1,1,1,111,3,Regular,1
13810.0,3.367295829986474,1.3862943611198906,7.313227053734746,3,3,3,333,9,Occasional,2
13811.0,5.214935757608986,1.3862943611198906,6.703801422061068,1,3,3,133,7,Occasional,2
13812.0,3.7376696182833684,1.3862943611198906,6.29156913955832,3,3,2,332,8,Occasional,2
13813.0,3.6888794541139363,1.6094379124341003,7.221002753764198,3,3,3,333,9,Occasional,2
13814.0,4.5217885770490405,1.0986122886681098,7.365256072504094,2,2,3,223,7,Occasional,2
13815.0,3.091042453358316,1.6094379124341003,8.301114624224146,3,3,4,334,10,Occasional,2
13816.0,3.1780538303479458,1.0986122886681098,6.3503096345809205,3,2,2,322,7,High-Value,0
13817.0,3.367295829986474,1.0986122886681098,5.950590467898009,3,2,2,322,7,High-Value,0
13819.0,5.71042701737487,1.3862943611198906,7.039967051290641,1,3,3,133,7,Occasional,2
13821.0,4.976733742420574,1.0986122886681098,5.957494027536828,1,2,2,122,5,Regular,1
13822.0,1.791759469228055,1.0986122886681098,6.450470422144176,4,2,2,422,8,High-Value,0
13823.0,2.9444389791664403,1.0986122886681098,6.865536476045727,3,2,3,323,8,High-Value,0
13824.0,3.4965075614664802,1.791759469228055,7.438348235303808,3,4,4,344,11,Occasional,2
13826.0,5.170483995038151,0.6931471805599453,5.249652194566756,1,1,1,111,3,Regular,1
13827.0,4.060443010546419,1.3862943611198906,6.018106478054404,2,3,2,232,7,Occasional,2
13828.0,3.091042453358316,0.6931471805599453,5.349438146055751,3,1,1,311,5,High-Value,0
13831.0,2.772588722239781,1.9459101490553132,7.695962608091198,4,4,4,444,12,Occasional,2
13832.0,2.9444389791664403,0.6931471805599453,3.9740583963475986,3,1,1,311,5,High-Value,0
13833.0,5.0689042022202315,0.6931471805599453,5.9528536479803265,1,1,2,112,4,Regular,1
13835.0,3.2188758248682006,1.6094379124341003,6.728114126692287,3,3,3,333,9,Occasional,2
13837.0,5.356586274672012,1.0986122886681098,5.589455958348054,1,2,1,121,4,Regular,1
13838.0,1.791759469228055,1.6094379124341003,6.515926768396882,4,3,3,433,10,High-Value,0
13841.0,5.53338948872752,0.6931471805599453,4.454347296253507,1,1,1,111,3,Regular,1
13842.0,4.07753744390572,2.302585092994046,8.127587652841866,2,4,4,244,10,Occasional,2
13844.0,2.3978952727983707,0.6931471805599453,5.893355453997663,4,1,2,412,7,High-Value,0
13845.0,4.174387269895637,0.6931471805599453,5.749329289612172,2,1,2,212,5,Regular,1
13846.0,3.2188758248682006,1.3862943611198906,6.763954190227071,3,3,3,333,9,Occasional,2
13848.0,4.5217885770490405,1.3862943611198906,7.135687347028144,2,3,3,233,8,Occasional,2
13849.0,3.9512437185814275,1.0986122886681098,7.338855644682132,2,2,3,223,7,Occasional,2
13850.0,4.859812404361672,0.6931471805599453,7.375556484672672,2,1,3,213,6,Regular,1
13851.0,4.564348191467836,1.3862943611198906,7.883242790261331,2,3,4,234,9,Occasional,2
13853.0,4.04305126783455,0.6931471805599453,6.994978300240205,2,1,3,213,6,Regular,1
13854.0,2.1972245773362196,3.258096538021482,9.000917263426343,4,4,4,444,12,At-Risk,3
13856.0,5.1298987149230735,1.3862943611198906,5.964863865310803,1,3,2,132,6,Regular,1
13858.0,4.04305126783455,0.6931471805599453,5.38068045697316,2,1,1,211,4,Regular,1
13859.0,5.786897381366708,0.6931471805599453,5.309059463079938,1,1,1,111,3,Regular,1
13860.0,0.0,1.791759469228055,7.1284157500025405,4,4,3,443,11,At-Risk,3
13862.0,2.8903717578961645,2.1972245773362196,7.700910677173299,4,4,4,444,12,At-Risk,3
13863.0,5.5134287461649825,0.6931471805599453,5.726130878319963,1,1,1,111,3,Regular,1
13865.0,4.060443010546419,1.6094379124341003,6.219715035790337,2,3,2,232,7,Occasional,2
13866.0,4.30406509320417,0.6931471805599453,4.988185165258664,2,1,1,211,4,Regular,1
13867.0,3.4339872044851463,1.3862943611198906,6.913826809878765,3,3,3,333,9,Occasional,2
13868.0,1.9459101490553132,1.0986122886681098,8.068885298365506,4,2,4,424,10,High-Value,0
13869.0,4.812184355372417,1.6094379124341003,8.034193477715295,2,3,4,234,9,Occasional,2
13870.0,0.6931471805599453,2.1972245773362196,7.927302715053892,4,4,4,444,12,At-Risk,3
13871.0,3.1354942159291497,2.6390573296152584,8.764717111455825,3,4,4,344,11,At-Risk,3
13873.0,4.787491742782046,1.3862943611198906,5.967684018442578,2,3,2,232,7,Regular,1
13874.0,5.8805329864007,0.6931471805599453,6.294250726074389,1,1,2,112,4,Regular,1
13875.0,3.9889840465642745,1.791759469228055,7.488735499171278,2,4,4,244,10,Occasional,2
13876.0,4.1588830833596715,0.6931471805599453,4.8178592793984425,2,1,1,211,4,Regular,1
13877.0,4.454347296253507,0.6931471805599453,4.772716457199891,2,1,1,211,4,Regular,1
13878.0,4.007333185232471,0.6931471805599453,7.148793756734876,2,1,3,213,6,Occasional,2
13880.0,3.044522437723423,2.6390573296152584,8.077375740386112,3,4,4,344,11,At-Risk,3
13881.0,1.3862943611198906,3.044522437723423,9.75036667561313,4,4,4,444,12,At-Risk,3
13882.0,1.0986122886681098,1.791759469228055,7.083496902081326,4,4,3,443,11,At-Risk,3
13883.0,2.3978952727983707,1.791759469228055,7.891884082485146,4,4,4,444,12,At-Risk,3
13884.0,1.9459101490553132,1.791759469228055,6.670259221443527,4,4,3,443,11,High-Value,0
13885.0,5.241747015059643,1.0986122886681098,6.230087669270578,1,2,2,122,5,Regular,1
13886.0,4.2626798770413155,0.6931471805599453,5.499460677582579,2,1,1,211,4,Regular,1
13887.0,5.318119993844216,0.6931471805599453,5.859503349652977,1,1,2,112,4,Regular,1
13888.0,4.787491742782046,1.0986122886681098,6.391364196743265,2,2,2,222,6,Regular,1
13889.0,4.532599493153256,0.6931471805599453,6.03524216945387,2,1,2,212,5,Regular,1
13890.0,0.0,2.3978952727983707,7.54158229904591,4,4,4,444,12,At-Risk,3
13892.0,3.295836866004329,1.6094379124341003,6.4520016347056774,3,3,2,332,8,Occasional,2
13893.0,5.697093486505405,0.6931471805599453,6.711862042158088,1,1,3,113,5,Regular,1
13894.0,3.1780538303479458,1.3862943611198906,6.337922474636114,3,3,2,332,8,High-Value,0
13895.0,3.332204510175204,1.6094379124341003,7.860983349863101,3,3,4,334,10,Occasional,2
13897.0,3.912023005428146,0.6931471805599453,5.743515876874802,3,1,2,312,6,Regular,1
13898.0,5.786897381366708,0.6931471805599453,5.055799846050629,1,1,1,111,3,Regular,1
13899.0,2.772588722239781,1.0986122886681098,5.9649152118744455,4,2,2,422,8,High-Value,0
13900.0,5.209486152841421,1.3862943611198906,6.609281855452135,1,3,3,133,7,Occasional,2
13901.0,4.276666119016055,1.791759469228055,7.961439934295112,2,4,4,244,10,Occasional,2
13904.0,3.6109179126442243,1.0986122886681098,5.810062567373411,3,2,2,322,7,High-Value,0
13908.0,4.382026634673881,1.6094379124341003,7.770877274716226,2,3,4,234,9,Occasional,2
13911.0,4.04305126783455,2.302585092994046,7.856284714098846,2,4,4,244,10,Occasional,2
13914.0,2.4849066497880004,1.0986122886681098,6.441663986556317,4,2,2,422,8,High-Value,0
13917.0,3.912023005428146,1.0986122886681098,5.609618304598452,3,2,1,321,6,Regular,1
13918.0,3.912023005428146,1.0986122886681098,7.101544167216986,3,2,3,323,8,Occasional,2
13919.0,4.07753744390572,1.0986122886681098,5.955345020301596,2,2,2,222,6,Regular,1
13922.0,5.863631175598097,0.6931471805599453,5.1547356380700124,1,1,1,111,3,Regular,1
13923.0,3.9889840465642745,0.6931471805599453,5.864000425598742,2,1,2,212,5,Regular,1
13924.0,0.6931471805599453,1.9459101490553132,7.517439325540823,4,4,4,444,12,At-Risk,3
13925.0,4.532599493153256,1.6094379124341003,6.520989248306457,2,3,3,233,8,Occasional,2
13926.0,3.1354942159291497,0.6931471805599453,5.415433513216716,3,1,1,311,5,High-Value,0
13927.0,4.31748811353631,0.6931471805599453,5.857904582646717,2,1,2,212,5,Regular,1
13928.0,2.3978952727983707,1.6094379124341003,6.143262461351643,4,3,2,432,9,High-Value,0
13929.0,5.1298987149230735,1.0986122886681098,6.737737716644347,1,2,3,123,6,Regular,1
13930.0,4.060443010546419,1.0986122886681098,5.824051307047146,2,2,2,222,6,Regular,1
13931.0,4.564348191467836,1.0986122886681098,7.121680471486267,2,2,3,223,7,Occasional,2
13932.0,5.68697535633982,0.6931471805599453,5.731397641689174,1,1,2,112,4,Regular,1
13933.0,4.6913478822291435,1.0986122886681098,6.413114635600407,2,2,2,222,6,Regular,1
13934.0,5.575949103146316,0.6931471805599453,6.8277375709961055,1,1,3,113,5,Regular,1
13936.0,5.19295685089021,0.6931471805599453,5.933782466766897,1,1,2,112,4,Regular,1
13937.0,5.1298987149230735,0.6931471805599453,5.074235875505851,1,1,1,111,3,Regular,1
13938.0,3.5553480614894135,0.6931471805599453,4.2857910267930555,3,1,1,311,5,Regular,1
13939.0,3.1354942159291497,1.3862943611198906,6.344846575345921,3,3,2,332,8,High-Value,0
13940.0,2.833213344056216,1.6094379124341003,6.73356854461668,4,3,3,433,10,Occasional,2
13941.0,3.091042453358316,1.791759469228055,8.539729334154528,3,4,4,344,11,Occasional,2
13946.0,4.3694478524670215,1.3862943611198906,6.332515570780452,2,3,2,232,7,Occasional,2
13947.0,4.174387269895637,0.6931471805599453,4.517431271680085,2,1,1,211,4,Regular,1
13948.0,5.8888779583328805,0.6931471805599453,4.634728988229636,1,1,1,111,3,Regular,1
13949.0,1.0986122886681098,1.9459101490553132,7.794954939211736,4,4,4,444,12,At-Risk,3
13950.0,2.3978952727983707,1.6094379124341003,6.61480602592395,4,3,3,433,10,High-Value,0
13951.0,5.170483995038151,1.3862943611198906,6.5153791354156905,1,3,3,133,7,Occasional,2
13952.0,5.384495062789089,1.0986122886681098,8.087047303147697,1,2,4,124,7,Occasional,2
13953.0,1.9459101490553132,2.0794415416798357,8.16527264169811,4,4,4,444,12,At-Risk,3
13954.0,0.6931471805599453,1.0986122886681098,6.088863453095115,4,2,2,422,8,High-Value,0
13955.0,5.0369526024136295,1.0986122886681098,5.780620051380789,1,2,2,122,5,Regular,1
13956.0,1.6094379124341003,1.791759469228055,6.927822577132249,4,4,3,443,11,High-Value,0
13959.0,4.3694478524670215,1.3862943611198906,6.388628630176759,2,3,2,232,7,Occasional,2
13960.0,3.044522437723423,1.0986122886681098,5.443369638247176,3,2,1,321,6,High-Value,0
13962.0,3.091042453358316,1.0986122886681098,5.139028508864655,3,2,1,321,6,High-Value,0
13963.0,5.730099782973574,1.6094379124341003,6.500598741212994,1,3,2,132,6,Occasional,2
13967.0,4.983606621708336,0.6931471805599453,4.403054001865957,1,1,1,111,3,Regular,1
13969.0,1.9459101490553132,2.9444389791664403,9.107772619588772,4,4,4,444,12,At-Risk,3
13971.0,2.9444389791664403,2.1972245773362196,7.922717806819661,3,4,4,344,11,At-Risk,3
13972.0,4.2626798770413155,1.0986122886681098,5.253581472706645,2,2,1,221,5,Regular,1
13973.0,5.659482215759621,0.6931471805599453,5.582367852765768,1,1,1,111,3,Regular,1
13974.0,3.8918202981106265,0.6931471805599453,6.027290080077415,3,1,2,312,6,Regular,1
13975.0,3.4339872044851463,1.9459101490553132,7.808826783715542,3,4,4,344,11,Occasional,2
13976.0,5.332718793265369,0.6931471805599453,5.8832666766299955,1,1,2,112,4,Regular,1
13978.0,2.70805020110221,1.0986122886681098,5.287205861793318,4,2,1,421,7,High-Value,0
13979.0,4.290459441148391,0.6931471805599453,6.769492711981713,2,1,3,213,6,Regular,1
13980.0,4.0943445622221,0.6931471805599453,5.304001183016334,2,1,1,211,4,Regular,1
13982.0,3.6635616461296463,1.6094379124341003,7.535195255760907,3,3,4,334,10,Occasional,2
13983.0,3.4011973816621555,2.5649493574615367,7.864969120264265,3,4,4,344,11,At-Risk,3
13984.0,3.295836866004329,1.791759469228055,6.8260136289229445,3,4,3,343,10,Occasional,2
13985.0,1.3862943611198906,2.772588722239781,8.862360374336811,4,4,4,444,12,At-Risk,3
13986.0,2.833213344056216,0.6931471805599453,5.7728731191409945,4,1,2,412,7,High-Value,0
13988.0,2.995732273553991,1.9459101490553132,8.330612979409075,3,4,4,344,11,At-Risk,3
13989.0,4.189654742026425,1.0986122886681098,7.144470319606423,2,2,3,223,7,Occasional,2
